id_propiedad,ciudad,barrio,tipo_operacion,tipo_inmueble,precio,superficie_m2,habitaciones,baños,estado,año_construccion,planta,ascensor,terraza,piscina,garaje,trastero,distancia_centro_km,fecha_publicacion
4544,sevilla,nervión,Venta,estudio,221499.0,62.9,1,1,reformado,1979,sexto,1,0,1,0,1,5.89,2024-11-12
4545,sevilla,macarena,Venta,dúplex,249593.0,92.3,4,1,buen estado,2002,tercero,1,0,0,1,1,3.06,2024-12-11
4546,sevilla,macarena,Venta,piso,260070.0,79.0,1,1,obra nueva,2018,ático,1,1,0,1,1,3.5,2024-12-29
4547,sevilla,macarena,Venta,piso,202242.0,64.0,2,1,obra nueva,2023,segundo,1,0,1,1,,5.72,2025-01-25
4548,sevilla,los remedios,Alquiler,piso,322415.0,95.0,4,2,buen estado,1989,octavo,1,1,0,,0,7.96,2024-12-13
4549,sevilla,santa cruz,Venta,chalet,339607.0,100.6,1,1,buen estado,1972,sexto,1,0,0,,0,4.03,2024-11-18
4550,sevilla,triana,Venta,ático,251134.0,79.8,5,1,buen estado,1977,tercero,1,0,0,1,0,3.97,2024-10-30
4551,sevilla,santa cruz,Alquiler,piso,,72.4,1,1,obra nueva,2019,noveno,1,1,0,0,1,6.75,2025-03-11
4552,sevilla,los remedios,Alquiler,piso,243485.0,83.8,4,2,buen estado,1971,bajo,1,0,,0,0,,
4553,sevilla,los remedios,Venta,piso,478201.0,109.9,5,1,buen estado,1973,noveno,1,1,1,0,0,3.67,2025-02-24
4554,sevilla,nervión,Alquiler,piso,261608.0,67.4,3,1,buen estado,1992,sexto,1,1,1,1,1,4.56,2025-01-29
4555,sevilla,nervión,Venta,piso,295163.0,89.2,3,1,buen estado,2000,tercero,,1,0,,1,2.92,2024-12-19
4556,sevilla,nervión,Alquiler,piso,382191.0,98.6,3,1,buen estado,2003,bajo,1,1,,0,0,8.26,2024-12-26
4557,sevilla,santa cruz,Venta,ático,364588.0,104.5,4,1,buen estado,2015,ático,0,0,0,1,0,4.07,2024-11-16
4558,sevilla,triana,Venta,estudio,154848.0,58.0,1,1,buen estado,1988,cuarto,0,0,0,0,0,8.8,2025-01-10
4559,sevilla,triana,Alquiler,piso,242327.0,97.5,4,2,buen estado,1981,tercero,0,1,1,0,0,5.51,2024-11-05
4560,sevilla,nervión,Venta,piso,187897.0,44.4,2,2,obra nueva,2021,sexto,,1,1,1,0,6.76,2025-02-05
4561,sevilla,nervión,Venta,piso,245853.0,77.3,4,2,obra nueva,2020,noveno,1,0,0,0,1,4.47,2024-10-15
4562,sevilla,los remedios,Venta,piso,112828.0,30.0,1,1,buen estado,1986,tercero,1,0,0,1,0,2.6,2025-03-23
4563,sevilla,los remedios,Venta,ático,,81.8,5,2,buen estado,1991,primero,1,0,0,1,0,3.52,2024-10-18
4564,sevilla,nervión,Venta,piso,342606.0,78.4,1,1,buen estado,1974,ático,1,1,0,1,1,4.9,
4565,sevilla,triana,Venta,piso,273336.0,86.2,2,2,buen estado,1987,primero,0,0,0,0,0,5.06,2025-03-30
4566,sevilla,macarena,Venta,piso,306903.0,80.0,,1,obra nueva,2020,primero,1,0,0,0,,3.26,2025-02-01
4567,sevilla,nervión,Alquiler,piso,260285.0,75.6,1,1,obra nueva,2019,ático,1,0,1,0,1,7.42,2025-03-15
4568,sevilla,triana,Alquiler,estudio,402348.0,110.5,1,1,buen estado,1961,noveno,,0,0,1,0,6.59,2024-11-17
4569,sevilla,nervión,Venta,piso,284933.0,77.5,4,1,buen estado,1984,primero,0,1,0,0,0,4.61,2024-12-30
4570,sevilla,macarena,Venta,piso,233239.0,59.3,2,2,obra nueva,2018,bajo,1,0,,1,1,5.12,2025-01-08
4571,sevilla,nervión,Venta,estudio,180136.0,70.8,1,1,buen estado,1970,séptimo,1,0,0,0,0,5.0,2025-03-22
4572,sevilla,los remedios,Venta,piso,228040.0,72.8,1,1,buen estado,1972,primero,1,0,0,0,0,4.77,2025-01-12
4573,sevilla,nervión,Venta,piso,158585.0,49.3,4,2,buen estado,1962,segundo,0,1,0,0,0,4.71,2024-10-10
4574,sevilla,nervión,Alquiler,piso,348169.0,113.4,2,1,obra nueva,2019,octavo,1,1,,0,0,,2025-02-12
4575,sevilla,santa cruz,Venta,ático,351866.0,105.0,4,2,obra nueva,2020,ático,1,1,1,0,,4.56,2025-01-05
4576,sevilla,triana,Venta,piso,257400.0,87.3,3,1,buen estado,1957,sexto,,0,0,0,1,,2024-10-21
4577,sevilla,nervión,Venta,piso,315821.0,81.9,6,1,buen estado,1990,tercero,0,1,0,0,0,5.99,2024-12-17
4578,sevilla,macarena,Venta,piso,230709.0,77.3,1,1,buen estado,2007,ático,1,0,0,1,1,5.32,2024-10-26
4579,sevilla,santa cruz,Alquiler,piso,399469.0,98.2,3,1,obra nueva,2022,octavo,,1,0,1,1,4.31,2024-11-02
4580,sevilla,triana,Venta,piso,,,2,1,buen estado,1985,segundo,1,1,0,0,0,5.12,2025-01-31
4581,sevilla,nervión,Venta,ático,281916.0,89.7,4,4,buen estado,1989,tercero,0,1,0,1,1,7.04,2024-12-10
4582,sevilla,los remedios,Venta,piso,248197.0,86.9,1,1,buen estado,1980,segundo,1,1,0,1,0,7.0,2024-10-09
4583,sevilla,triana,Venta,estudio,190232.0,71.7,1,1,buen estado,1998,tercero,1,0,0,0,0,1.84,2024-11-22
4584,sevilla,triana,Alquiler,estudio,330125.0,111.4,1,1,buen estado,1986,primero,1,0,0,1,0,2.7,2025-03-30
4585,sevilla,macarena,Venta,estudio,224936.0,68.6,1,1,buen estado,1975,tercero,1,1,0,0,1,,2025-01-23
4586,sevilla,triana,Venta,piso,285276.0,100.6,1,1,buen estado,1989,primero,0,1,0,0,0,3.52,2025-03-24
4587,sevilla,macarena,Alquiler,estudio,188426.0,65.4,1,1,buen estado,1987,séptimo,0,0,1,1,0,3.71,2025-02-16
4588,sevilla,santa cruz,Alquiler,estudio,286582.0,78.5,1,1,buen estado,1979,segundo,1,1,0,0,0,5.0,2024-10-20
4589,sevilla,triana,Venta,piso,226516.0,79.9,2,1,buen estado,1986,primero,0,,1,0,0,6.0,2024-10-21
4590,sevilla,macarena,Alquiler,piso,288234.0,88.6,3,1,buen estado,1988,cuarto,0,1,0,1,0,4.88,2025-03-01
4591,sevilla,los remedios,Alquiler,piso,232608.0,73.7,4,1,buen estado,2020,octavo,1,0,0,1,1,8.47,2025-03-13
4592,sevilla,los remedios,Venta,piso,287777.0,83.7,1,,buen estado,1981,quinto,0,0,0,0,1,3.92,2024-10-29
4593,sevilla,triana,Alquiler,piso,177359.0,49.1,2,1,buen estado,2010,cuarto,0,1,0,0,1,6.29,2025-03-22
4594,sevilla,los remedios,Venta,ático,169528.0,57.7,1,1,buen estado,1963,séptimo,0,0,0,,0,7.24,2024-11-14
4595,sevilla,santa cruz,Venta,piso,134160.0,30.0,3,2,obra nueva,2022,segundo,0,1,1,1,1,6.72,2025-02-02
4596,sevilla,macarena,Venta,piso,360398.0,130.1,2,2,buen estado,1968,ático,0,0,0,0,0,6.42,2024-11-07
4597,sevilla,santa cruz,Venta,dúplex,386117.0,99.7,4,1,obra nueva,2019,noveno,0,1,0,1,1,5.36,2025-01-07
4598,sevilla,macarena,Venta,estudio,193932.0,76.4,1,1,obra nueva,2021,séptimo,1,1,1,,1,,2025-02-25
4599,sevilla,nervión,Alquiler,piso,441500.0,111.8,3,,buen estado,1999,séptimo,1,,0,0,0,4.82,2024-11-03
4600,sevilla,nervión,Venta,ático,277046.0,118.4,,1,buen estado,1997,cuarto,0,0,1,0,1,,2024-10-20
4601,sevilla,nervión,Alquiler,piso,251336.0,72.2,2,1,buen estado,2010,cuarto,0,1,0,1,0,4.08,2025-03-28
4602,sevilla,macarena,Alquiler,piso,173566.0,64.2,1,1,obra nueva,2021,segundo,0,1,0,0,1,5.86,2025-02-12
4603,sevilla,macarena,Venta,piso,266412.0,94.6,,3,buen estado,1968,ático,1,0,0,1,0,5.73,2024-11-06
4604,sevilla,triana,Alquiler,piso,198956.0,60.0,1,,buen estado,1982,cuarto,1,1,0,0,0,3.46,2024-11-22
4605,sevilla,triana,Venta,piso,244647.0,65.5,3,1,buen estado,1973,noveno,1,0,0,0,1,4.65,2025-01-18
4606,sevilla,santa cruz,Alquiler,piso,297306.0,86.0,4,1,reformado,1984,cuarto,1,0,0,0,0,4.98,2025-02-08
4607,sevilla,triana,Alquiler,piso,194852.0,60.0,3,2,buen estado,1974,noveno,0,0,0,1,1,4.36,2025-01-16
4608,sevilla,santa cruz,Venta,piso,298948.0,75.5,1,1,buen estado,1987,sexto,0,0,0,,0,6.81,2025-02-27
4609,sevilla,santa cruz,Alquiler,piso,462766.0,112.2,5,2,buen estado,2000,octavo,1,0,0,1,0,6.61,2024-12-04
4610,sevilla,macarena,Venta,ático,222142.0,66.2,5,1,buen estado,2003,tercero,1,0,0,1,1,5.23,2025-04-03
4611,sevilla,triana,Alquiler,piso,208186.0,65.7,2,1,buen estado,1978,segundo,0,0,0,1,0,6.83,2025-04-07
4612,sevilla,santa cruz,Venta,estudio,215039.0,64.6,1,1,buen estado,1981,bajo,0,0,0,1,0,4.59,2025-01-15
4613,sevilla,los remedios,Venta,piso,268799.0,74.1,4,1,buen estado,1989,cuarto,0,0,0,1,,4.18,2024-10-21
4614,sevilla,macarena,Alquiler,estudio,330222.0,92.6,1,1,buen estado,1988,primero,1,1,0,1,0,5.79,
4615,sevilla,macarena,Venta,piso,238909.0,69.9,3,1,buen estado,1982,primero,1,,0,0,0,5.47,2025-02-18
4616,sevilla,nervión,Venta,piso,306025.0,97.6,1,1,buen estado,1979,noveno,1,1,0,1,0,2.96,2025-01-19
4617,sevilla,triana,Alquiler,piso,203101.0,65.5,2,2,buen estado,1957,octavo,1,1,0,0,0,4.43,2025-03-14
4618,sevilla,santa cruz,Venta,dúplex,264079.0,86.4,2,1,buen estado,1961,cuarto,1,1,0,1,0,2.13,2025-03-06
4619,sevilla,santa cruz,Venta,estudio,305045.0,92.1,1,1,buen estado,1977,segundo,0,0,0,0,0,6.66,2024-11-05
4620,sevilla,macarena,Venta,piso,114022.0,30.0,7,1,reformado,1989,quinto,1,0,0,1,0,6.7,2025-01-23
4621,sevilla,los remedios,Venta,piso,262435.0,76.4,4,3,buen estado,1979,ático,1,0,0,0,0,3.77,2024-11-04
4622,sevilla,triana,Venta,piso,285727.0,75.9,1,1,buen estado,1997,ático,1,1,0,0,0,2.18,2025-04-07
4623,sevilla,los remedios,Venta,piso,360018.0,89.3,5,1,a reformar,1964,tercero,0,0,0,0,0,5.18,2024-11-02
4624,sevilla,nervión,Venta,chalet,209527.0,76.4,,1,buen estado,1992,quinto,1,0,0,0,0,3.71,2025-01-31
4625,sevilla,nervión,Alquiler,dúplex,169805.0,67.7,2,1,buen estado,1965,noveno,1,0,1,1,0,5.02,2024-12-26
4626,sevilla,santa cruz,Venta,piso,189619.0,62.2,1,1,buen estado,1975,primero,1,0,0,0,0,4.79,2024-10-31
4627,sevilla,santa cruz,Alquiler,piso,256539.0,75.8,2,1,reformado,1961,noveno,1,,1,1,1,5.3,2025-03-23
4628,sevilla,santa cruz,Alquiler,piso,296105.0,100.0,1,1,buen estado,1980,segundo,0,1,0,1,1,4.74,2025-04-05
4629,sevilla,triana,Venta,piso,216713.0,87.7,4,1,obra nueva,2021,primero,1,1,1,0,0,6.59,2025-01-26
4630,sevilla,macarena,Venta,dúplex,362375.0,92.1,2,2,buen estado,1983,primero,1,1,0,1,0,,2025-01-16
4631,sevilla,nervión,Alquiler,estudio,223707.0,73.7,1,1,buen estado,1987,primero,1,1,0,0,1,6.22,2024-12-09
4632,sevilla,triana,Venta,ático,307220.0,95.4,2,1,buen estado,1977,noveno,1,0,0,1,0,5.32,2024-10-18
4633,sevilla,triana,Venta,estudio,267486.0,93.7,1,1,buen estado,1983,séptimo,1,0,,0,0,5.7,2025-03-30
4634,sevilla,nervión,Venta,estudio,220426.0,77.2,1,1,buen estado,1954,quinto,1,0,0,0,0,5.61,2025-02-14
4635,sevilla,nervión,Venta,piso,370405.0,109.2,6,1,a reformar,1994,tercero,0,1,0,1,0,4.14,
4636,sevilla,santa cruz,Alquiler,piso,348429.0,95.4,2,1,obra nueva,2019,séptimo,1,0,1,0,1,6.36,2024-12-19
4637,sevilla,nervión,Venta,piso,281559.0,78.7,3,2,reformado,1976,quinto,1,1,0,0,1,6.5,2024-11-05
4638,sevilla,macarena,Alquiler,piso,289773.0,70.8,1,1,buen estado,1981,segundo,1,1,0,0,0,3.19,2024-12-30
4639,sevilla,santa cruz,Alquiler,piso,240471.0,83.6,2,1,obra nueva,2020,séptimo,1,1,0,1,0,5.33,2025-01-24
4640,sevilla,nervión,Alquiler,piso,293343.0,95.6,1,1,obra nueva,2019,tercero,1,1,0,1,0,5.65,2025-01-20
4641,sevilla,triana,Venta,piso,234667.0,74.7,5,1,buen estado,1988,noveno,1,1,0,,0,4.64,2024-12-14
4642,sevilla,los remedios,Venta,dúplex,353520.0,106.3,3,1,obra nueva,2022,cuarto,1,1,0,0,1,2.76,2024-12-29
4643,sevilla,nervión,Venta,piso,318895.0,94.8,4,2,obra nueva,2022,tercero,0,1,0,0,0,3.28,2024-10-11
4644,sevilla,macarena,Venta,piso,178422.0,64.7,1,1,obra nueva,2022,bajo,1,1,0,0,0,5.19,2025-03-24
4645,sevilla,santa cruz,Venta,estudio,337189.0,105.2,1,1,buen estado,1984,noveno,0,1,1,1,0,2.79,2025-02-23
4646,sevilla,macarena,Venta,piso,,134.9,1,1,obra nueva,2022,noveno,1,0,1,1,1,6.35,2025-03-12
4647,sevilla,nervión,Alquiler,piso,233977.0,70.9,1,1,buen estado,1984,tercero,1,0,1,0,1,4.99,2025-01-01
4648,sevilla,triana,Venta,piso,284368.0,111.5,2,1,buen estado,1989,tercero,0,,0,0,0,6.23,2024-12-03
4649,sevilla,santa cruz,Venta,ático,404676.0,112.9,2,1,buen estado,1973,séptimo,1,0,0,1,0,3.0,2025-04-04
4650,sevilla,nervión,Venta,estudio,293402.0,92.3,,1,obra nueva,2018,segundo,1,1,,1,1,4.2,
4651,sevilla,nervión,Venta,estudio,304084.0,84.4,1,1,obra nueva,2020,primero,,1,0,1,1,4.6,2025-04-03
4652,sevilla,santa cruz,Venta,dúplex,290189.0,100.7,2,,obra nueva,2018,sexto,1,1,0,1,1,4.92,2025-03-30
4653,sevilla,nervión,Venta,piso,396885.0,118.8,1,1,buen estado,1967,bajo,0,1,0,0,0,3.76,2024-11-02
4654,sevilla,santa cruz,Venta,dúplex,166657.0,54.7,2,2,buen estado,1977,segundo,0,1,0,0,,,2024-12-23
4655,sevilla,santa cruz,Alquiler,piso,272887.0,83.7,3,1,buen estado,1982,ático,,,0,0,1,,2024-10-16
4656,sevilla,nervión,Venta,piso,370566.0,112.0,6,1,obra nueva,2020,bajo,1,1,0,1,0,3.27,
4657,sevilla,santa cruz,Venta,piso,262613.0,80.5,3,1,obra nueva,2018,primero,1,1,1,1,0,6.87,2025-03-29
4658,sevilla,santa cruz,Venta,piso,216746.0,83.5,1,1,buen estado,2005,cuarto,1,0,0,0,0,5.75,2024-10-11
4659,sevilla,santa cruz,Alquiler,piso,235021.0,103.2,1,1,buen estado,1954,quinto,1,1,0,0,0,5.03,2024-11-27
4660,sevilla,santa cruz,Venta,estudio,380206.0,97.1,1,1,reformado,1983,séptimo,1,1,0,1,0,2.83,2024-10-18
4661,sevilla,los remedios,Venta,estudio,249321.0,75.4,1,1,buen estado,1968,quinto,1,0,0,,1,5.21,2024-11-01
4662,sevilla,santa cruz,Venta,ático,243409.0,71.2,2,2,buen estado,1986,primero,1,0,0,1,0,2.72,2025-03-28
4663,sevilla,triana,Venta,piso,219288.0,79.6,1,1,buen estado,1982,noveno,1,0,0,0,0,5.88,2024-12-16
4664,sevilla,nervión,Alquiler,piso,151586.0,55.4,3,1,buen estado,1982,ático,1,0,1,0,0,4.81,2024-11-22
4665,sevilla,nervión,Venta,estudio,290018.0,77.8,1,1,buen estado,1988,ático,1,1,0,0,1,4.08,2025-01-25
4666,sevilla,santa cruz,Venta,piso,291012.0,117.8,2,1,buen estado,1970,tercero,1,0,0,0,1,5.34,2025-02-23
4667,sevilla,macarena,Venta,piso,205325.0,69.0,2,1,obra nueva,2023,octavo,1,1,0,,0,6.48,2024-11-27
4668,sevilla,santa cruz,Venta,dúplex,345006.0,116.3,1,1,obra nueva,2020,segundo,1,1,0,,0,5.47,2024-12-19
4669,sevilla,nervión,Venta,piso,365754.0,102.2,1,1,buen estado,1996,octavo,0,0,0,1,0,5.64,2024-11-26
4670,sevilla,los remedios,Venta,piso,318270.0,96.2,5,1,buen estado,2001,octavo,1,0,,0,0,4.06,2025-02-23
4671,sevilla,santa cruz,Venta,piso,266021.0,92.9,3,2,buen estado,2002,quinto,1,1,,0,1,4.63,2024-11-04
4672,sevilla,santa cruz,Venta,ático,215401.0,61.6,3,1,buen estado,1959,bajo,1,1,0,1,0,6.24,2025-02-15
4673,sevilla,macarena,Alquiler,piso,,,,1,buen estado,1976,cuarto,0,0,1,0,1,5.72,
4674,sevilla,santa cruz,Venta,ático,256905.0,87.4,2,2,reformado,1969,octavo,1,1,0,1,0,2.88,2025-01-01
4675,sevilla,los remedios,Venta,piso,170326.0,49.6,2,1,buen estado,1996,bajo,0,0,0,1,0,2.28,
4676,sevilla,los remedios,Venta,dúplex,270466.0,77.0,2,1,buen estado,1975,octavo,0,0,0,1,0,4.61,2025-03-17
4677,sevilla,los remedios,Venta,ático,218622.0,56.1,2,2,reformado,1954,ático,1,0,0,1,0,3.12,2024-10-11
4678,sevilla,nervión,Venta,dúplex,258395.0,86.8,2,1,buen estado,1961,sexto,0,0,1,1,0,2.15,2024-12-20
4679,sevilla,los remedios,Venta,estudio,249911.0,76.5,1,1,obra nueva,2021,sexto,1,0,0,1,0,2.78,2025-01-01
4680,sevilla,triana,Venta,piso,190615.0,66.2,3,1,buen estado,2006,tercero,1,0,0,0,,5.16,2024-10-10
4681,sevilla,triana,Alquiler,dúplex,255795.0,73.2,2,1,buen estado,2014,segundo,0,0,0,,0,2.03,2025-02-26
4682,sevilla,santa cruz,Alquiler,piso,244431.0,85.6,2,,buen estado,2000,cuarto,1,0,0,1,0,5.06,2025-03-14
4683,sevilla,macarena,Venta,piso,570827.0,91.9,4,3,buen estado,1951,séptimo,1,0,1,1,0,3.83,2025-03-08
4684,sevilla,santa cruz,Venta,piso,248744.0,82.1,4,1,buen estado,1969,primero,0,1,0,0,0,7.1,2025-02-03
4685,sevilla,triana,Alquiler,ático,436578.0,117.0,2,1,buen estado,1984,bajo,0,0,,1,1,5.16,2024-10-30
4686,sevilla,los remedios,Venta,ático,343466.0,109.3,1,1,buen estado,1971,tercero,0,0,0,0,0,6.74,2025-02-20
4687,sevilla,los remedios,Alquiler,chalet,242238.0,89.5,1,1,reformado,1980,séptimo,1,1,,1,0,5.13,2024-11-04
4688,sevilla,los remedios,Venta,dúplex,207168.0,61.8,4,1,buen estado,1971,quinto,0,1,0,1,0,4.41,2024-10-09
4689,sevilla,los remedios,Venta,estudio,,,1,1,buen estado,1950,bajo,0,0,0,1,0,4.11,2025-04-02
4690,sevilla,triana,Venta,estudio,225145.0,88.2,1,1,buen estado,1967,ático,0,0,0,0,,5.09,2024-11-24
4691,sevilla,nervión,Venta,piso,,,2,1,a reformar,1977,noveno,1,0,0,0,0,4.43,2025-03-21
4692,sevilla,macarena,Venta,piso,138593.0,44.3,2,1,reformado,1986,cuarto,1,1,0,0,1,6.11,2024-12-30
4693,sevilla,triana,Venta,dúplex,292046.0,80.7,4,2,buen estado,1980,noveno,1,1,1,0,0,4.91,2024-12-06
4694,sevilla,macarena,Venta,piso,317456.0,79.5,1,1,obra nueva,2023,cuarto,1,1,0,0,1,4.93,2024-11-23
4695,sevilla,santa cruz,Venta,piso,258355.0,98.6,1,1,obra nueva,2022,segundo,1,1,0,,0,5.39,
4696,sevilla,macarena,Venta,chalet,284104.0,69.9,1,,obra nueva,2020,bajo,1,1,1,0,,4.73,2025-04-01
4697,sevilla,nervión,Venta,ático,239166.0,62.6,3,1,a reformar,1978,sexto,1,0,,1,1,3.1,2024-11-22
4698,sevilla,macarena,Alquiler,piso,,,2,1,a reformar,1983,primero,1,0,0,0,1,5.51,2025-03-19
4699,sevilla,macarena,Alquiler,piso,,,2,2,buen estado,1963,noveno,1,0,1,1,,5.77,2024-12-10
4700,sevilla,macarena,Alquiler,ático,,75.6,2,1,buen estado,1984,tercero,0,0,0,1,1,5.45,2024-12-30
4701,bilbao,deusto,Venta,estudio,,97.3,1,1,buen estado,1995,primero,1,0,1,,0,6.59,2024-11-14
4702,bilbao,casco viejo,Venta,piso,,76.7,4,1,buen estado,1980,noveno,1,0,1,0,0,5.5,2025-03-24
4703,bilbao,indautxu,Venta,piso,284115.0,89.6,5,1,reformado,1988,quinto,1,0,0,0,1,5.8,2024-11-15
4704,bilbao,casco viejo,Venta,piso,561861.0,145.4,5,1,obra nueva,2018,tercero,1,1,0,0,0,2.78,2025-01-16
4705,bilbao,deusto,Venta,piso,382872.0,96.0,1,1,buen estado,1988,sexto,1,1,0,1,,6.3,2024-12-03
4706,bilbao,deusto,Venta,piso,477589.0,97.2,4,1,buen estado,1959,cuarto,0,0,0,0,0,7.82,2025-01-20
4707,bilbao,casco viejo,Alquiler,estudio,385138.0,84.5,1,1,buen estado,1966,octavo,0,0,0,0,1,3.6,2024-10-27
4708,bilbao,indautxu,Venta,piso,229711.0,51.5,6,1,buen estado,1987,primero,0,0,1,0,1,5.86,2025-02-08
4709,bilbao,abando,Venta,piso,314877.0,100.9,1,1,buen estado,1996,séptimo,1,1,,1,1,4.28,2024-12-25
4710,bilbao,deusto,Alquiler,piso,233140.0,67.7,2,1,reformado,1969,segundo,1,1,1,1,0,3.83,2025-03-30
4711,bilbao,casco viejo,Alquiler,piso,206213.0,62.0,3,1,reformado,1968,séptimo,,0,0,1,0,4.13,
4712,bilbao,deusto,Venta,piso,339698.0,87.6,1,1,reformado,2003,octavo,0,1,0,0,1,5.46,2025-03-12
4713,bilbao,casco viejo,Alquiler,piso,490318.0,115.4,3,2,buen estado,1995,quinto,0,1,0,1,0,4.86,2025-03-14
4714,bilbao,deusto,Venta,estudio,421778.0,81.3,1,1,reformado,1982,octavo,1,1,,1,0,3.89,2025-01-02
4715,bilbao,indautxu,Venta,dúplex,274854.0,77.8,4,3,buen estado,1967,séptimo,0,1,1,0,0,2.75,2024-12-12
4716,bilbao,abando,Alquiler,dúplex,343152.0,85.2,3,2,buen estado,1976,séptimo,1,0,0,0,0,2.7,2025-01-24
4717,bilbao,casco viejo,Venta,piso,353335.0,88.9,3,1,buen estado,1954,séptimo,1,0,0,1,0,3.97,
4718,bilbao,casco viejo,Venta,piso,452741.0,107.5,3,2,buen estado,1984,tercero,1,0,0,0,0,6.88,2024-12-24
4719,bilbao,abando,Venta,dúplex,220853.0,59.1,2,1,obra nueva,2023,tercero,1,1,0,1,0,4.04,2024-10-24
4720,bilbao,abando,Alquiler,estudio,,99.9,1,1,buen estado,2001,cuarto,0,0,0,0,0,4.19,2024-10-17
4721,bilbao,casco viejo,Venta,piso,,,3,1,buen estado,1958,tercero,1,1,0,0,0,5.49,2024-12-22
4722,bilbao,deusto,Venta,piso,277871.0,79.9,5,2,a reformar,1983,quinto,1,1,0,0,0,4.02,2025-03-25
4723,bilbao,casco viejo,Venta,piso,343169.0,85.8,3,1,buen estado,1991,tercero,1,0,1,0,0,5.93,2025-03-31
4724,bilbao,indautxu,Alquiler,piso,251668.0,72.4,1,1,buen estado,1971,ático,1,0,0,0,0,7.96,2025-03-29
4725,bilbao,abando,Alquiler,piso,233373.0,72.5,1,1,buen estado,1975,noveno,0,1,0,0,0,5.5,2024-10-29
4726,bilbao,abando,Venta,piso,213173.0,53.4,2,1,buen estado,2007,ático,1,1,0,1,0,6.21,2025-01-09
4727,bilbao,casco viejo,Venta,estudio,270136.0,73.9,1,1,obra nueva,2022,noveno,0,1,0,1,0,3.82,2025-03-09
4728,bilbao,casco viejo,Alquiler,chalet,385515.0,104.8,5,1,buen estado,1989,primero,0,1,0,1,0,5.17,2025-04-01
4729,bilbao,deusto,Venta,estudio,333057.0,86.0,,1,buen estado,1988,cuarto,1,,0,1,0,6.09,2025-01-19
4730,bilbao,casco viejo,Venta,estudio,484472.0,108.7,1,1,buen estado,1994,sexto,1,0,0,0,0,6.02,
4731,bilbao,casco viejo,Venta,estudio,351848.0,96.1,1,,buen estado,2020,séptimo,0,0,0,0,1,4.05,2025-03-07
4732,bilbao,casco viejo,Venta,estudio,453157.0,106.8,1,1,obra nueva,2021,octavo,1,0,1,0,0,3.08,2024-11-15
4733,bilbao,abando,Alquiler,estudio,223184.0,55.8,,1,buen estado,1990,quinto,1,1,0,0,1,6.57,2025-03-11
4734,bilbao,deusto,Venta,estudio,400079.0,96.0,1,1,buen estado,1992,segundo,1,0,0,1,1,5.77,2025-04-06
4735,bilbao,indautxu,Venta,piso,,115.0,1,1,buen estado,2007,segundo,0,1,0,1,0,2.73,2025-02-13
4736,bilbao,casco viejo,Alquiler,ático,362919.0,73.4,,1,buen estado,1996,séptimo,1,0,0,0,0,5.75,2025-04-01
4737,bilbao,indautxu,Venta,piso,390103.0,104.2,6,1,reformado,1964,primero,0,1,0,1,0,5.64,2024-12-12
4738,bilbao,abando,Venta,piso,747060.0,140.0,4,2,buen estado,1964,sexto,1,0,0,0,0,3.58,2025-01-13
4739,bilbao,abando,Venta,piso,360349.0,83.3,1,1,reformado,1982,tercero,0,0,0,0,0,8.02,2025-02-27
4740,bilbao,abando,Venta,estudio,137124.0,30.0,1,1,buen estado,2018,segundo,0,1,0,0,0,8.85,2024-12-14
4741,bilbao,casco viejo,Venta,piso,831438.0,190.4035281768348,2,1,buen estado,1977,tercero,0,,0,1,,5.61,2024-12-31
4742,bilbao,deusto,Venta,piso,352454.0,82.9,2,1,reformado,1995,ático,0,1,0,1,1,6.94,2024-11-20
4743,bilbao,indautxu,Alquiler,piso,251169.0,60.5,3,1,buen estado,1984,quinto,1,0,0,1,0,7.63,2024-10-30
4744,bilbao,casco viejo,Venta,ático,360682.0,86.6,4,1,reformado,1982,séptimo,0,0,0,1,1,4.21,2024-12-25
4745,bilbao,abando,Venta,chalet,420611.0,105.1,1,1,reformado,2007,primero,0,0,1,0,0,7.33,2025-02-15
4746,bilbao,indautxu,Venta,piso,335352.0,72.2,2,2,buen estado,1975,cuarto,0,0,0,1,0,7.4,2025-01-24
4747,bilbao,deusto,Venta,piso,,,3,1,buen estado,2001,noveno,1,1,0,1,1,6.54,2025-02-20
4748,bilbao,deusto,Venta,estudio,287421.0,76.2,1,1,buen estado,1958,noveno,0,0,1,1,0,5.09,2024-12-31
4749,bilbao,deusto,Alquiler,dúplex,409544.0,96.0,2,1,buen estado,1995,noveno,0,0,0,1,0,5.18,2025-02-19
4750,bilbao,deusto,Alquiler,estudio,281825.0,66.7,1,1,a reformar,1986,segundo,1,0,0,0,0,,2025-02-27
4751,bilbao,casco viejo,Venta,dúplex,484062.0,106.5,2,1,obra nueva,2018,sexto,1,1,0,0,1,6.94,2025-02-03
4752,bilbao,deusto,Alquiler,piso,498332.0,121.7,6,1,buen estado,1986,primero,0,0,1,0,0,6.63,2025-03-08
4753,bilbao,indautxu,Venta,dúplex,348831.0,87.5,2,1,buen estado,1988,octavo,1,0,0,0,0,4.24,2024-10-19
4754,bilbao,abando,Alquiler,chalet,271275.0,81.4,3,1,buen estado,1985,cuarto,0,0,1,1,,4.1,2025-01-15
4755,bilbao,indautxu,Venta,estudio,379634.0,93.3,1,1,a reformar,2007,segundo,0,1,1,0,0,5.5,2024-12-27
